Mine ID,Operator,Mine Name,Type,Status,State,County,Primary Canvass Code,Commodity
1508448,Cougar Fuel Inc,No 1 Surface Mine,Surface,Abandoned,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1508449,Circle B Coal Company,Strip Mine No 12,Surface,Abandoned,Kentucky,Ohio,Coal (Bituminous and Lignite),Coal (Bituminous)
1508450,Circle B Coal Company,Fordsville Strip Mine,Surface,Abandoned,Kentucky,Ohio,Coal (Bituminous and Lignite),Coal (Bituminous)
1508451,Green River Const Co Inc,Green River Strip Mine No 1,Surface,Abandoned,Kentucky,Edmonson,Coal (Bituminous and Lignite),Coal (Bituminous)
1508452,Congleton Brothers Inc,Pacemaker Strip,Surface,Abandoned,Kentucky,Lee,Coal (Bituminous and Lignite),Coal (Bituminous)
1508453,Adobe Corp,No 3 Strip,Surface,Abandoned,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1508454,Golden Glow Coals Inc,No 3 Mine,Underground,Abandoned,Kentucky,Harlan,Coal (Bituminous and Lignite),Coal (Bituminous)
1508455,Graco Mining Company,No 4 Surface Mine,Surface,Abandoned,Kentucky,Letcher,Coal (Bituminous and Lignite),Coal (Bituminous)
1508456,Gum Branch Coal Company Inc,No 27 Mine,Underground,AbandonedSealed,Kentucky,Floyd,Coal (Bituminous and Lignite),Coal (Bituminous)
1508457,L H Hall Coal Company Inc,No 1-A,Underground,AbandonedSealed,Kentucky,Floyd,Coal (Bituminous and Lignite),Coal (Bituminous)
1508458,Blair Coal Company Inc,No H-1,Underground,AbandonedSealed,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1508459,G M C Coal Company,No 1 Surface Mine,Surface,Abandoned,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1508460,Atticus Coal Company Inc,Atticus No 1 Surface,Surface,Abandoned,Kentucky,Lawrence,Coal (Bituminous and Lignite),Coal (Bituminous)
1508461,Stump Coal Co Inc,No 1 Surface Mine,Surface,Abandoned,Kentucky,Martin,Coal (Bituminous and Lignite),Coal (Bituminous)
1508462,Black Energy Mining Company,Greenville No 1 Strip Mine,Surface,Abandoned,Kentucky,Muhlenberg,Coal (Bituminous and Lignite),Coal (Bituminous)
1508463,Tapp Coal Company Inc,Tapp No 1 Strip,Surface,Abandoned,Kentucky,Webster,Coal (Bituminous and Lignite),Coal (Bituminous)
1508464,Apollo Minerals,No 1 Surface Mine,Facility,Abandoned,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1508465,Apollo Minerals,No 2 Surface,Underground,Abandoned,Kentucky,Whitley,Coal (Bituminous and Lignite),Coal (Bituminous)
1508466,T J Minerals,No 3 Surface,Surface,Abandoned,Kentucky,Whitley,Coal (Bituminous and Lignite),Coal (Bituminous)
1508467,B & S Coal Company,No 28 Mine,Underground,Abandoned,Kentucky,Perry,Coal (Bituminous and Lignite),Coal (Bituminous)
1508468,Campbell Coal Company,No 1 Mine,Underground,Abandoned,Kentucky,Leslie,Coal (Bituminous and Lignite),Coal (Bituminous)
1508469,Dixie Coal Company,No 1 Mine,Underground,AbandonedSealed,Kentucky,Bell,Coal (Bituminous and Lignite),Coal (Bituminous)
1508470,Industrial Excavating Inc,No 1 Strip,Underground,Abandoned,Kentucky,Whitley,Coal (Bituminous and Lignite),Coal (Bituminous)
1508471,Laurel River Coal Company,No 1 Surface,Surface,Abandoned,Kentucky,Laurel,Coal (Bituminous and Lignite),Coal (Bituminous)
1508472,Mid South Mining Inc,No 1 Surface,Surface,Abandoned,Kentucky,Wayne,Coal (Bituminous and Lignite),Coal (Bituminous)
1508473,Thacker Coal Company,No 2 Mine,Underground,Abandoned,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1508474,Ideal Coal Company,No 1 Mine (D),Underground,AbandonedSealed,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1508475,J M Coal Co,No 3-A Mine,Underground,Abandoned,Kentucky,Letcher,Coal (Bituminous and Lignite),Coal (Bituminous)
1508476,Donna Kay Coal Company Inc,No 7,Underground,AbandonedSealed,Kentucky,Letcher,Coal (Bituminous and Lignite),Coal (Bituminous)
1508477,V & B Coal Company,No 1 Mine,Underground,Abandoned,Kentucky,Letcher,Coal (Bituminous and Lignite),Coal (Bituminous)
1508478,B Anc C Coal Company,No 1 Mine,Underground,AbandonedSealed,Kentucky,Letcher,Coal (Bituminous and Lignite),Coal (Bituminous)
1508479,Sullivan Mining Company,Strip Mine No 1,Surface,Abandoned,Kentucky,Edmonson,Coal (Bituminous and Lignite),Coal (Bituminous)
1508480,Circle A Coal Company,Circle A Strip Mine,Surface,Abandoned,Kentucky,Butler,Coal (Bituminous and Lignite),Coal (Bituminous)
1508481,Oxbo Mining Company Inc,Embry Valley Strip Mine,Surface,Abandoned,Kentucky,Butler,Coal (Bituminous and Lignite),Coal (Bituminous)
1508482,Ozark Coal Inc,Ozark No 1 Mine,Surface,Abandoned,Kentucky,Ohio,Coal (Bituminous and Lignite),Coal (Bituminous)
1508483,J D Coal Company,No 2 Mine,Underground,Abandoned,Kentucky,Leslie,Coal (Bituminous and Lignite),Coal (Bituminous)
1508484,Geska Mining Company,No 1 Surface,Surface,Abandoned,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1508485,J & C Coal Company,No 1 Mine,Underground,Abandoned,Kentucky,Wayne,Coal (Bituminous and Lignite),Coal (Bituminous)
1508486,Southland Contractors Inc,C-5 Surface,Underground,Abandoned,Kentucky,Pulaski,Coal (Bituminous and Lignite),Coal (Bituminous)
1508487,J B Coal Company,No 1 Mine,Underground,Abandoned,Kentucky,Leslie,Coal (Bituminous and Lignite),Coal (Bituminous)
1508488,Moe Coal Company Inc,No 4 Mine,Underground,Abandoned,Kentucky,Knott,Coal (Bituminous and Lignite),Coal (Bituminous)
1508490,Giles Coal Company,Surface Mine,Surface,Abandoned,Kentucky,Bell,Coal (Bituminous and Lignite),Coal (Bituminous)
1508491,R & S Coal Company,No 1 Surface,Surface,Abandoned,Kentucky,Whitley,Coal (Bituminous and Lignite),Coal (Bituminous)
1508492,B & G Coal Company,No 1 Mine,Underground,Abandoned,Kentucky,Knott,Coal (Bituminous and Lignite),Coal (Bituminous)
1508494,Toni Coal Company Inc,No 1 Surface Mine,Surface,Abandoned,Kentucky,Wolfe,Coal (Bituminous and Lignite),Coal (Bituminous)
1508495,New Hignite Coal Company Inc,New Hignite No 2 Mine,Underground,AbandonedSealed,Kentucky,Bell,Coal (Bituminous and Lignite),Coal (Bituminous)
1508496,Mt Top Collieries Inc,No 1 Mine,Underground,Abandoned,Kentucky,Bell,Coal (Bituminous and Lignite),Coal (Bituminous)
1508497,Victory Coal Company Inc,No 1 Killion,Surface,Abandoned,Kentucky,Whitley,Coal (Bituminous and Lignite),Coal (Bituminous)
1508498,Rubicoals Inc,No 1 Prep Plant,Facility,Abandoned,Kentucky,Whitley,Coal (Bituminous and Lignite),Coal (Bituminous)
1508499,R C Durr Company Inc,River Mining Co,Surface,Abandoned,Kentucky,Breathitt,Coal (Bituminous and Lignite),Coal (Bituminous)
1508500,L & L Coal Company,No 4 Mine,Underground,Abandoned,Kentucky,Knott,Coal (Bituminous and Lignite),Coal (Bituminous)
1508501,Jersey Kentucky Coal Company,No 1 Surface Mine,Surface,Abandoned,Kentucky,Breathitt,Coal (Bituminous and Lignite),Coal (Bituminous)
1508502,Mary Ruth Coal Company Inc,Bales Creek Mine,Underground,Abandoned,Kentucky,Clay,Coal (Bituminous and Lignite),Coal (Bituminous)
1508503,Mc Lean Coal Company,Mclean Coal Mine,Surface,Abandoned,Kentucky,Mclean,Coal (Bituminous and Lignite),Coal (Bituminous)
1508504,Coal Harvesters Inc,No 1 Strip,Surface,Abandoned,Kentucky,Laurel,Coal (Bituminous and Lignite),Coal (Bituminous)
1508505,Sentry Coal Corp,No 1 Surface,Surface,Abandoned,Kentucky,Clay,Coal (Bituminous and Lignite),Coal (Bituminous)
1508506,Nantz Coal Company,No 1 Strip,Surface,Abandoned,Kentucky,Clay,Coal (Bituminous and Lignite),Coal (Bituminous)
1508507,Western Coal Company,No 1 Mine,Underground,Abandoned,Kentucky,Clay,Coal (Bituminous and Lignite),Coal (Bituminous)
1508508,Western Coal Company,No 2 Mine,Underground,Abandoned,Kentucky,Clay,Coal (Bituminous and Lignite),Coal (Bituminous)
1508509,Augspurger Construction Company Inc,No 2 Mine,Underground,Abandoned,Kentucky,Clay,Coal (Bituminous and Lignite),Coal (Bituminous)
1508511,Eagle Coal Company,No 2 Mine,Underground,AbandonedSealed,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1508512,Franklin Mining Inc,No 2 Surface,Surface,Abandoned,Kentucky,Magoffin,Coal (Bituminous and Lignite),Coal (Bituminous)
1508513,Justice & Murphy Coal Company Inc,No 3-B Mine,Underground,Abandoned,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1508514,Young & Adkison Coal Company,No 1 Mine,Underground,AbandonedSealed,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1508515,Kyn Coal Company Inc,Mine No 2-K,Underground,AbandonedSealed,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1508516,David Lee Adams Coal Company Inc,No 5,Underground,AbandonedSealed,Kentucky,Letcher,Coal (Bituminous and Lignite),Coal (Bituminous)
1508517,Thelma Coal Company Inc,No 1 Mine,Underground,Abandoned,Kentucky,Martin,Coal (Bituminous and Lignite),Coal (Bituminous)
1508518,Elkhorn Creek Coal Company Inc,No 4 Mine,Underground,Abandoned,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1508519,Carmella Coal & Minerals Inc,No 6 Mine,Underground,Abandoned,Kentucky,Letcher,Coal (Bituminous and Lignite),Coal (Bituminous)
1508520,Carmella Coal & Minerals Inc,No 7 Mine,Underground,Abandoned,Kentucky,Letcher,Coal (Bituminous and Lignite),Coal (Bituminous)
1508521,Carmella Coal & Minerals Inc,No 8 Mine,Underground,Abandoned,Kentucky,Letcher,Coal (Bituminous and Lignite),Coal (Bituminous)
1508523,Belinda Coal Co,No 31 Mine,Underground,Abandoned,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1508524,Preece Coal Company Inc,No 1 Mine,Underground,AbandonedSealed,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1508525,Adkins & Webb Coal Company Inc,No 1 Mine,Underground,AbandonedSealed,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1508526,M K M Coal Inc,Hemphill Fuel Co Surface,Surface,Abandoned,Kentucky,Letcher,Coal (Bituminous and Lignite),Coal (Bituminous)
1508527,Northern Coal Corp,No 1 Surface,Surface,Abandoned,Kentucky,Johnson,Coal (Bituminous and Lignite),Coal (Bituminous)
1508528,Armm Coal Inc,Louisa Tipple,Facility,Abandoned,Kentucky,Lawrence,Coal (Bituminous and Lignite),Coal (Bituminous)
1508529,Terra Mining Company Inc,No 2 Surface Mine,Surface,Abandoned,Kentucky,Johnson,Coal (Bituminous and Lignite),Coal (Bituminous)
1508530,J Frank Wright Mining Company,No 1 Surface,Surface,Abandoned,Kentucky,Boyd,Coal (Bituminous and Lignite),Coal (Bituminous)
1508531,B & B Coal Co,No 2 Surface,Surface,Abandoned,Kentucky,Johnson,Coal (Bituminous and Lignite),Coal (Bituminous)
1508532,Lowe'S Branch Coal Company,No 1 Mine,Underground,AbandonedSealed,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1508533,Imperial Coal Co Inc,No 4 Mine,Underground,Abandoned,Kentucky,Leslie,Coal (Bituminous and Lignite),Coal (Bituminous)
1508534,Yamacraw Fuel,Yamacraw Fuel Mine #3,Surface,Abandoned,Kentucky,Mccreary,Coal (Bituminous and Lignite),Coal (Bituminous)
1508535,Quality State Coal Company,No 1 Tipple,Facility,Abandoned,Kentucky,Mccreary,Coal (Bituminous and Lignite),Coal (Bituminous)
1508536,Pond Creek Coal Company,No 3 Mine,Underground,Abandoned,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1508537,Linefork Mining Co,No 7 Auger,Surface,Abandoned,Kentucky,Letcher,Coal (Bituminous and Lignite),Coal (Bituminous)
1508538,Saturday Coal Company Inc,No 2 Surface,Surface,Abandoned,Kentucky,Lawrence,Coal (Bituminous and Lignite),Coal (Bituminous)
1508539,Triple M Coal Corp,No 1 Surface Mine,Surface,Abandoned,Kentucky,Letcher,Coal (Bituminous and Lignite),Coal (Bituminous)
1508540,Spurlock Mining Company Inc,No 1,Underground,AbandonedSealed,Kentucky,Floyd,Coal (Bituminous and Lignite),Coal (Bituminous)
1508541,Smallwood Coal Company,No 1-A Mine,Underground,Abandoned,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1508542,Star Coal Company,No 14 Mine (D),Underground,AbandonedSealed,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1508543,High Carbon Fossil Fuel Company Inc,No 7 Mine,Underground,Abandoned,Kentucky,Leslie,Coal (Bituminous and Lignite),Coal (Bituminous)
1508544,Coys Development Company Inc,No 1 Strip,Surface,Abandoned,Kentucky,Ohio,Coal (Bituminous and Lignite),Coal (Bituminous)
1508545,Peyton Mining Company,Magnolia,Surface,Abandoned,Kentucky,Hopkins,Coal (Bituminous and Lignite),Coal (Bituminous)
1508562,Dale Hall Coal Company,No 7 Mine,Underground,Abandoned,Kentucky,Knott,Coal (Bituminous and Lignite),Coal (Bituminous)
1508564,Smith Coal Company,No 1 Strip,Surface,Abandoned,Kentucky,Knott,Coal (Bituminous and Lignite),Coal (Bituminous)
1508565,Four G Corp,No 1 Surface,Surface,Abandoned,Kentucky,Whitley,Coal (Bituminous and Lignite),Coal (Bituminous)
1508566,Leeco Inc,No 21 Surface,Surface,Abandoned,Kentucky,Laurel,Coal (Bituminous and Lignite),Coal (Bituminous)
1508567,P & G Coal Company Inc,Mine No 4,Underground,AbandonedSealed,Kentucky,Knott,Coal (Bituminous and Lignite),Coal (Bituminous)
1508568,Cable Coal Company,No 1 Surface,Surface,Abandoned,Kentucky,Wolfe,Coal (Bituminous and Lignite),Coal (Bituminous)
1508570,Dixie Fuel Of Premium Inc,No 7 Mine,Underground,AbandonedSealed,Kentucky,Letcher,Coal (Bituminous and Lignite),Coal (Bituminous)
1508571,Beech Tree Coal Co Inc,No 3,Underground,Abandoned,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1508572,Mari Fuel & Processing Company Inc,M F No 3 Mine,Underground,AbandonedSealed,Kentucky,Magoffin,Coal (Bituminous and Lignite),Coal (Bituminous)
1508573,Burchett & Justice Coal Co,No 2 Mine,Underground,Abandoned,Kentucky,Floyd,Coal (Bituminous and Lignite),Coal (Bituminous)
1508574,Cheyenne Coal Company,No 2 Mine,Underground,Abandoned,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1508575,Addington Brothers Mining Inc,Redbush 1-A Surface Mine,Surface,Abandoned,Kentucky,Johnson,Coal (Bituminous and Lignite),Coal (Bituminous)
1508576,B T & T Coal Corp,No 1 Surface Mine,Surface,Abandoned,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1508577,Bedcor Inc,Bedcor No 1 Surface Mine,Surface,Abandoned,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1508578,Elkhart Mining Company Inc,No 1 Surface Mine,Surface,Abandoned,Kentucky,Floyd,Coal (Bituminous and Lignite),Coal (Bituminous)
1508579,Gulf Atlantic Corp,No 1 Strip,Surface,Abandoned,Kentucky,Laurel,Coal (Bituminous and Lignite),Coal (Bituminous)
1508580,B & L Coal Company,No 1 Strip,Surface,Abandoned,Kentucky,Laurel,Coal (Bituminous and Lignite),Coal (Bituminous)
1508581,Little King Coal Mining & Leasing Company,No 2 Strip,Surface,Abandoned,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1508583,Ray Coal Company,No 19 Mine,Underground,Abandoned,Kentucky,Perry,Coal (Bituminous and Lignite),Coal (Bituminous)
1508584,Ray Coal Company,No 20 Mine,Underground,AbandonedSealed,Kentucky,Perry,Coal (Bituminous and Lignite),Coal (Bituminous)
1508585,Black Triangle Coal Company Inc,No 11 Surface,Surface,Abandoned,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1508586,S & J Coal Company,No 1 Surface,Surface,Abandoned,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1508587,Crest Coal Co Inc,Surface Mine No 3,Surface,Abandoned,Kentucky,Magoffin,Coal (Bituminous and Lignite),Coal (Bituminous)
1508588,Smallwood Coal Company,No 9 Mine,Underground,AbandonedSealed,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1508589,C B Coal Company,No 2 Mine,Underground,Abandoned,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1508590,S D D Mines Inc,No 2 Mine,Underground,Abandoned,Kentucky,Leslie,Coal (Bituminous and Lignite),Coal (Bituminous)
1508591,D A S Coal Co,No 3 Strip,Underground,Abandoned,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1508592,Xacron Coal Corp,Little Ruth Mine,Underground,Abandoned,Kentucky,Leslie,Coal (Bituminous and Lignite),Coal (Bituminous)
1508593,Powell Mining Company,Powell Mining Co No 1 Strip Mine,Surface,Abandoned,Kentucky,Hopkins,Coal (Bituminous and Lignite),Coal (Bituminous)
1508594,L R Chapman Inc,Gatewood Strip Mine,Surface,Abandoned,Kentucky,Daviess,Coal (Bituminous and Lignite),Coal (Bituminous)
1508595,Mountain Valley Energy Co,No 2 Surface,Surface,Abandoned,Kentucky,Lawrence,Coal (Bituminous and Lignite),Coal (Bituminous)
1508596,Liberty Coal Company,No 3 Mine,Underground,AbandonedSealed,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1508597,Red Bird Coal Company Inc,No 2 Mine,Underground,Abandoned,Kentucky,Johnson,Coal (Bituminous and Lignite),Coal (Bituminous)
1508598,Dale Hall Coal Company,No 2 Mine,Surface,Abandoned,Kentucky,Knott,Coal (Bituminous and Lignite),Coal (Bituminous)
1508599,Mines & Minerals Inc,Beech No 1 Mine,Underground,Abandoned,Kentucky,Leslie,Coal (Bituminous and Lignite),Coal (Bituminous)
1508600,Rod Energy Corp,No 2 Strip Mine,Surface,Abandoned,Kentucky,Ohio,Coal (Bituminous and Lignite),Coal (Bituminous)
1508601,Coal Producers Assn Inc,E D Bennett Strip Mine,Surface,Abandoned,Kentucky,Hopkins,Coal (Bituminous and Lignite),Coal (Bituminous)
1508602,Nationwide Inc,No 1 Strip,Surface,Abandoned,Kentucky,Mccreary,Coal (Bituminous and Lignite),Coal (Bituminous)
1508603,Thunderbird Coal Corp,No 1 Surface,Surface,Abandoned,Kentucky,Wayne,Coal (Bituminous and Lignite),Coal (Bituminous)
1508604,Connie & Jay Coal Company,No 1 Mine,Underground,Abandoned,Kentucky,Knott,Coal (Bituminous and Lignite),Coal (Bituminous)
1508605,Day Branch Coal Company Inc,No 1 Mine,Underground,AbandonedSealed,Kentucky,Harlan,Coal (Bituminous and Lignite),Coal (Bituminous)
1508606,Johnson & Sons Coal Co Inc,No 2 Mine,Underground,Abandoned,Kentucky,Knott,Coal (Bituminous and Lignite),Coal (Bituminous)
1508607,Double L Coal Co,No 1 Mine,Underground,Abandoned,Kentucky,Leslie,Coal (Bituminous and Lignite),Coal (Bituminous)
1508608,C M & S Coal Company Inc,No 1 Strip,Surface,AbandonedSealed,Kentucky,Laurel,Coal (Bituminous and Lignite),Coal (Bituminous)
1508609,Sturgill Mining Company,No 1 Mine,Underground,Abandoned,Kentucky,Harlan,Coal (Bituminous and Lignite),Coal (Bituminous)
1508610,Vegas Coals Inc,#1 Surface,Surface,Abandoned,Kentucky,Perry,Coal (Bituminous and Lignite),Coal (Bituminous)
1508611,S & N Coal Co,No 3 Mine,Underground,Abandoned,Kentucky,Leslie,Coal (Bituminous and Lignite),Coal (Bituminous)
1508612,B & W Coal Company,No 1 Mine,Underground,Abandoned,Kentucky,Letcher,Coal (Bituminous and Lignite),Coal (Bituminous)
1508613,Sentenial Mines Inc,No 2 Mine,Underground,Abandoned,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1508614,North Butler Coal Inc,North Butler Strip Mine,Surface,Abandoned,Kentucky,Butler,Coal (Bituminous and Lignite),Coal (Bituminous)
1508615,Burch & Son Company,Surface Mine Ky,Surface,Abandoned,Kentucky,Mccreary,Coal (Bituminous and Lignite),Coal (Bituminous)
1508616,Melco Coal Company,No 1 Surface,Surface,Abandoned,Kentucky,Laurel,Coal (Bituminous and Lignite),Coal (Bituminous)
1508617,B & B Coal Company,No 1,Underground,Abandoned,Kentucky,Leslie,Coal (Bituminous and Lignite),Coal (Bituminous)
1508618,Coal Fuels Inc,Coal Fuels No 8,Underground,Abandoned,Kentucky,Harlan,Coal (Bituminous and Lignite),Coal (Bituminous)
1508619,Wilson Coal Company,No 1 Mine,Underground,Abandoned,Kentucky,Whitley,Coal (Bituminous and Lignite),Coal (Bituminous)
1508621,International Energy Corp,Crabtree Strip Mine,Surface,Abandoned,Kentucky,Hopkins,Coal (Bituminous and Lignite),Coal (Bituminous)
1508622,D & S Coal Company Inc,D & S No 1 Strip,Surface,Abandoned,Kentucky,Hopkins,Coal (Bituminous and Lignite),Coal (Bituminous)
1508623,Pine Ridge Processing Inc,No 1 Preparation Plant,Surface,Abandoned,Kentucky,Wolfe,Coal (Bituminous and Lignite),Coal (Bituminous)
1508624,K & S Mining Company Inc,No 1 Surface,Surface,Abandoned,Kentucky,Knott,Coal (Bituminous and Lignite),Coal (Bituminous)
1508625,C & A Coal Company,No 1 Mine,Underground,Abandoned,Kentucky,Leslie,Coal (Bituminous and Lignite),Coal (Bituminous)
1508626,C C C Coal Corp,#1 Deep Mine,Underground,AbandonedSealed,Kentucky,Bell,Coal (Bituminous and Lignite),Coal (Bituminous)
1508627,Hilltop Energy Corp,No 1 Surface Mine,Surface,Abandoned,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1508628,Blue Hawk Coal Corp,No 1 Surface Mine,Surface,Abandoned,Kentucky,Johnson,Coal (Bituminous and Lignite),Coal (Bituminous)
